RecordID,RowID,TechnicalBaselinePrediction_C,ConditionalFullPipelinePrediction_C,OfficialOOFPrediction_C,ReproducedPrediction_C,ReproducedAdditivityDifference_C,ConditionalVsOfficialDifference_C
TEMP_R001092,1092,38.7971493423793,39.6056757601912,39.61524250335813,39.6056757601912,0.0,-0.00956674316693551
TEMP_R001093,1093,38.834860607208,39.4583674424984,39.45093110896719,39.4583674424984,0.0,0.007436333531209982
TEMP_R001094,1094,38.834786654241,39.4356692679755,39.42288232708404,39.4356692679755,0.0,0.012786940891459153
TEMP_R001095,1095,38.9277909716091,39.6632968312899,39.67636483150443,39.663296831289905,7.105427357601002e-15,-0.01306800021453114
TEMP_R001096,1096,38.8230217115679,39.3288752659173,39.329462415469074,39.3288752659173,0.0,-0.0005871495517766334
TEMP_R001097,1097,39.0093242053218,38.8426659345622,38.83983471639484,38.84266593456219,-7.105427357601002e-15,0.002831218167358429
TEMP_R001098,1098,38.8752944451167,39.6952763002688,39.707338300775966,39.6952763002688,0.0,-0.012062000507164328
TEMP_R001099,1099,38.8229316145566,39.3160665297922,39.3319335549542,39.3160665297922,0.0,-0.01586702516199523
TEMP_R001100,1100,39.0170480159204,39.8421527697709,39.82542243985994,39.842152769770905,7.105427357601002e-15,0.016730329910956243
TEMP_R001101,1101,39.0092533050325,38.8816207775305,38.85912969721327,38.8816207775305,0.0,0.022491080317230683
TEMP_R001102,1102,38.940184747737,39.1458274213676,39.18392237343265,39.1458274213676,0.0,-0.03809495206505176
TEMP_R001103,1103,38.7262022567432,38.7719770127244,38.76609148761501,38.77197701272439,-7.105427357601002e-15,0.005885525109391665
TEMP_R001104,1104,38.6539176543498,38.8200469067036,38.810597039353055,38.8200469067036,0.0,0.009449867350546981
TEMP_R001105,1105,38.7657851343642,38.756019575357,38.751429784170256,38.756019575357,0.0,0.004589791186745629
TEMP_R001106,1106,38.8926270432872,39.1092279793333,39.108423121629485,39.10922797933329,-7.105427357601002e-15,0.0008048577038124449
TEMP_R001107,1107,39.0091373677055,39.2842560344328,39.27530002953394,39.2842560344328,0.0,0.008956004898863057
TEMP_R001108,1108,38.7878661411031,38.9355827444814,38.932836712991886,38.9355827444814,0.0,0.0027460314895151328
TEMP_R001109,1109,39.0167534636944,39.2376383397668,39.22954489543359,39.2376383397668,0.0,0.008093444333205468
TEMP_R001110,1110,39.0166804941333,39.236099871006,39.22480916377552,39.236099871006,0.0,0.011290707230479313
TEMP_R001111,1111,38.9402974724161,39.2183056590872,39.1905811206477,39.2183056590872,0.0,0.02772453843950018
TEMP_R001113,1113,38.6681547870829,38.3636430567018,38.36888286299591,38.36364305670179,-7.105427357601002e-15,-0.005239806294113691
TEMP_R001114,1114,38.7316489945632,38.3546837804512,38.3498500227104,38.354683780451204,7.105427357601002e-15,0.0048337577407977506
TEMP_R001115,1115,38.7592374725825,38.341220172437,38.343730483877,38.341220172437,0.0,-0.0025103114400053528
TEMP_R001116,1116,38.7228752883697,38.2040979765339,38.19990722701765,38.2040979765339,0.0,0.004190749516254755
TEMP_R001117,1117,38.7268906192092,38.7649578196174,38.76812821286149,38.76495781961741,7.105427357601002e-15,-0.003170393244090519
TEMP_R001118,1118,38.7269035251174,38.7698741229538,38.77575418212693,38.7698741229538,0.0,-0.005880059173129837
TEMP_R001119,1119,38.7227750652539,38.2410237839953,38.25427209240904,38.2410237839953,0.0,-0.013248308413736254
TEMP_R001120,1120,38.8913224131197,39.097690710563,39.10386311563634,39.09769071056299,-7.105427357601002e-15,-0.006172405073336051
TEMP_R001121,1121,38.7647101949378,38.7112067643915,38.70404820797651,38.7112067643915,0.0,0.0071585564149856395
TEMP_R001122,1122,38.7953597916513,39.0190762854045,39.0207464207883,39.0190762854045,0.0,-0.0016701353837973443
TEMP_R001123,1123,38.8756997841255,40.3812347027693,40.42292070340574,40.381234702769305,7.105427357601002e-15,-0.04168600063643879
TEMP_R001124,1124,38.821808141946,38.564731881117,38.557348308431045,38.56473188111699,-7.105427357601002e-15,0.0073835726859527995
TEMP_R001125,1125,38.7746249219689,38.9168014664138,38.910784802226864,38.9168014664138,0.0,0.006016664186937248
TEMP_R001126,1126,39.0163925797737,40.3017159751742,40.3165687553143,40.3017159751742,0.0,-0.01485278014010305
TEMP_R001127,1127,38.8572198787094,38.7641450617998,38.78804283681183,38.764145061799795,-7.105427357601002e-15,-0.023897775012031275
TEMP_R001128,1128,38.9398777411627,40.424927793666,40.39714155692494,40.424927793666,0.0,0.027786236741057735
TEMP_R001129,1129,39.0088434976274,40.6172561413416,40.57806295881421,40.617256141341606,7.105427357601002e-15,0.03919318252739146
